MA1056.1	C2H2 zinc finger factors	JASPAR_plants
MA1057.1	C2H2 zinc finger factors	JASPAR_plants
MA1321.1	C2H2 zinc finger factors	JASPAR_plants
MA0586.2	C2H2 zinc finger factors	JASPAR_plants
MA1320.1	C2H2 zinc finger factors	JASPAR_plants
MA0577.3	SBP	JASPAR_plants
MA1058.1	C2H2 zinc finger factors	JASPAR_plants
MA1059.2	C2H2 zinc finger factors	JASPAR_plants
MA1060.1	C2H2 zinc finger factors	JASPAR_plants
MA0578.1	C2H2 zinc finger factors	JASPAR_plants
MA1322.2	SBP	JASPAR_plants
MA1061.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1681.1	Tryptophan cluster factors	JASPAR_plants
MA0555.1	MADS box factors	JASPAR_plants
MA1410.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1430.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1284.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1282.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1283.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1062.2	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA0587.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1290.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1063.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1064.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1065.2	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1287.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1288.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1066.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1286.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1289.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1035.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1067.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1291.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1428.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1285.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1162.1	CPP	JASPAR_plants
MA1682.1	CPP	JASPAR_plants
MA1380.1	CPP	JASPAR_plants
MA1800.1	B3	JASPAR_plants
MA1835.1	Basic leucine zipper factors (bZIP)	JASPAR_plants
MA0588.1	Basic leucine zipper factors (bZIP)	JASPAR_plants
MA1346.1	Basic leucine zipper factors (bZIP)	JASPAR_plants
MA0129.1	Basic leucine zipper factors (bZIP)	JASPAR_plants
MA1068.2	Basic leucine zipper factors (bZIP)	JASPAR_plants
MA1336.1	Basic leucine zipper factors (bZIP)	JASPAR_plants
MA1335.1	Basic leucine zipper factors (bZIP)	JASPAR_plants
MA1047.2	Basic leucine zipper factors (bZIP)	JASPAR_plants
MA1069.2	Basic leucine zipper factors (bZIP)	JASPAR_plants
MA1070.2	Basic leucine zipper factors (bZIP)	JASPAR_plants
MA1348.1	Basic leucine zipper factors (bZIP)	JASPAR_plants
MA1220.1	AP2/EREBP	JASPAR_plants
MA2032.1	Tryptophan cluster factors	JASPAR_plants
MA1355.1	Tryptophan cluster factors	JASPAR_plants
MA1801.1	C2H2 zinc finger factors	JASPAR_plants
MA1352.1	Tryptophan cluster factors	JASPAR_plants
MA1356.1	Tryptophan cluster factors	JASPAR_plants
MA1802.1	Tryptophan cluster factors	JASPAR_plants
MA1411.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1412.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1161.1	CPP	JASPAR_plants
MA1074.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1803.1	Basic leucine zipper factors (bZIP)	JASPAR_plants
MA1804.1	AP2/EREBP	JASPAR_plants
MA0589.1	GCM domain factors	JASPAR_plants
MA1306.1	GCM domain factors	JASPAR_plants
MA1075.1	GCM domain factors	JASPAR_plants
MA1314.1	GCM domain factors	JASPAR_plants
MA1076.2	GCM domain factors	JASPAR_plants
MA1299.1	GCM domain factors	JASPAR_plants
MA1077.1	GCM domain factors	JASPAR_plants
MA1078.1	GCM domain factors	JASPAR_plants
MA1295.1	GCM domain factors	JASPAR_plants
MA1079.2	GCM domain factors	JASPAR_plants
MA1303.1	GCM domain factors	JASPAR_plants
MA1080.1	GCM domain factors	JASPAR_plants
MA1315.1	GCM domain factors	JASPAR_plants
MA1081.2	GCM domain factors	JASPAR_plants
MA1297.1	GCM domain factors	JASPAR_plants
MA1318.1	GCM domain factors	JASPAR_plants
MA1311.2	GCM domain factors	JASPAR_plants
MA1298.1	GCM domain factors	JASPAR_plants
MA1309.1	GCM domain factors	JASPAR_plants
MA1083.2	GCM domain factors	JASPAR_plants
MA1307.2	GCM domain factors	JASPAR_plants
MA1301.1	GCM domain factors	JASPAR_plants
MA1084.1	GCM domain factors	JASPAR_plants
MA1085.2	GCM domain factors	JASPAR_plants
MA1310.1	GCM domain factors	JASPAR_plants
MA1086.1	GCM domain factors	JASPAR_plants
MA1087.2	GCM domain factors	JASPAR_plants
MA1296.1	GCM domain factors	JASPAR_plants
MA1312.1	GCM domain factors	JASPAR_plants
MA1088.1	GCM domain factors	JASPAR_plants
MA1317.1	GCM domain factors	JASPAR_plants
MA1805.1	GCM domain factors	JASPAR_plants
MA1305.1	GCM domain factors	JASPAR_plants
MA1089.1	GCM domain factors	JASPAR_plants
MA1304.1	GCM domain factors	JASPAR_plants
MA1300.1	GCM domain factors	JASPAR_plants
MA1090.1	GCM domain factors	JASPAR_plants
MA1091.1	GCM domain factors	JASPAR_plants
MA1092.1	GCM domain factors	JASPAR_plants
MA1302.1	GCM domain factors	JASPAR_plants
MA1313.1	GCM domain factors	JASPAR_plants
MA1308.1	GCM domain factors	JASPAR_plants
MA1316.1	GCM domain factors	JASPAR_plants
MA1093.1	GCM domain factors	JASPAR_plants
MA1094.2	GCM domain factors	JASPAR_plants
MA1186.1	Tryptophan cluster factors	JASPAR_plants
MA1372.1	C2H2 zinc finger factors	JASPAR_plants
MA2052.1	C2H2 zinc finger factors	JASPAR_plants
MA1329.2	Homeo domain factors	JASPAR_plants
MA1807.1	Homeo domain factors	JASPAR_plants
MA1213.2	Homeo domain factors	JASPAR_plants
MA1326.1	Homeo domain factors	JASPAR_plants
MA1330.1	Homeo domain factors	JASPAR_plants
MA1328.1	Homeo domain factors	JASPAR_plants
MA1832.1	AP2/EREBP	JASPAR_plants
MA1824.1	Homeo domain factors	JASPAR_plants
MA1819.1	AP2/EREBP	JASPAR_plants
MA1830.1	Tryptophan cluster factors	JASPAR_plants
MA1822.1	Basic leucine zipper factors (bZIP)	JASPAR_plants
MA1817.1	AP2/EREBP	JASPAR_plants
MA1821.1	AP2/EREBP	JASPAR_plants
MA1820.1	AP2/EREBP	JASPAR_plants
MA1823.1	Other C4 zinc finger-type factors	JASPAR_plants
MA1831.1	AP2/EREBP	JASPAR_plants
MA1834.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1829.1	Tryptophan cluster factors	JASPAR_plants
MA1828.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1825.1	Tryptophan cluster factors	JASPAR_plants
MA1827.1	Tryptophan cluster factors	JASPAR_plants
MA1833.1	AP2/EREBP	JASPAR_plants
MA1818.1	AP2/EREBP	JASPAR_plants
MA0123.1	AP2/EREBP	JASPAR_plants
MA1358.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1826.1	B3	JASPAR_plants
MA1361.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1362.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA1357.1	Basic helix-loop-helix factors (bHLH)	JASPAR_plants
MA0096.1	Basic leucine zipper factors (bZIP)	JASPAR_plants
MA0097.1	Basic leucine zipper factors (bZIP)	JASPAR_plants
MA0054.1	Tryptophan cluster factors	JASPAR_plants
MA0082.1	MADS box factors	JASPAR_plants
